country,country_code,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,inflation,unemployment
Russian Federation,RUS,2008,15821000000.0,23676000.0,3.02253990212137,36538000.0,7.20889600867831,1660848058303.11,14.1107677840442,6.205
Rwanda,RWA,2008,224000000.0,669000.0,,,,5179854064.57033,15.4382138709255,
South Asia,SAS,2008,,8726421.00599968,4.26414475095406,15344379.7705331,3.46755777595479,1559693610850.8,10.9746442017878,
Saudi Arabia,SAU,2008,6775000000.0,17717000.0,2.09847404121761,4705000.0,9.05851409852941,519796800000.0,9.87024791275994,5.085
Sudan,SDN,2008,255000000.0,440000.0,2.10953121361917,,11.7830959509159,64833083257.1431,14.2971224481434,15.567
Senegal,SEN,2008,640000000.0,877000.0,18.2434090397019,,3.93313121929802,16853989627.548,7.34720236578404,
Singapore,SGP,2008,10615000000.0,10116000.0,2.39415391099529,6828000.0,4.0508842864784,193617323539.203,6.62778177352131,3.96
Solomon Islands,SLB,2008,31200000.7629395,16299.9992370605,12.0278440364825,,10.3114192754345,776337691.795098,17.3200651968774,
Sierra Leone,SLE,2008,34000000.0,,10.2887141199936,73000.0,4.12045958503695,3835603778.61591,8.21112432289608,
El Salvador,SLV,2008,711000000.0,1875000.0,14.7824731015126,,3.36100145471566,17986890000.0,6.70792293515939,5.88
San Marino,SMR,2008,,2112000.0,,,,2403213305.03601,4.29320249287704,
Somalia,SOM,2008,,,,,,5913620292.90573,,
Serbia,SRB,2008,1114000000.0,646000.0,7.88813523191164,,5.37939497157271,54220641201.6474,12.410986775178,13.67
Sub-Saharan Africa (excluding high income),SSA,2008,24095314984.5782,35560286.3026162,5.87426006116595,,7.67301655859962,1281844180266.72,10.2969758221254,
South Sudan,SSD,2008,,,,,,14586253383.0632,,12.298
Sub-Saharan Africa,SSF,2008,24528071972.2071,35737670.056065,5.96842323697779,,7.6675202657875,1282823777661.01,10.378524478798,
Small states,SST,2008,,48541042.9091718,18.1048096095587,,7.0037082246101,186654460910.93,8.32716049382714,
Sao Tome and Principe,STP,2008,7700000.0,14500.0,43.9764386642794,10300.0001907349,0.272906340442985,188021165.00338,31.9901039492573,
Suriname,SUR,2008,83000000.0,151000.0,4.09330768851408,,1.92954407629969,3532969034.60838,14.6671427437912,
Slovak Republic,SVK,2008,3096000000.0,,3.82945291770455,3683000.0,3.21484473776093,100830060552.902,4.59817976325028,9.514
Slovenia,SVN,2008,2955000000.0,1958000.0,7.98604435829512,5490000.0,4.23789190111984,55509332322.3578,5.64742380573935,4.371
Sweden,SWE,2008,11732000000.0,4555000.0,4.56470486686037,,6.47024682560321,514616528348.834,3.43704910602874,6.235
Eswatini,SWZ,2008,26299999.2370605,1186000.0,1.50780868429288,1177000.0,2.70619122660675,3294084314.15058,12.6574601863915,
Sint Maarten (Dutch part),SXM,2008,667000000.0,1821000.0,,,,,-0.417929020080758,
Seychelles,SYC,2008,408000000.0,173000.0,45.2293146790639,54000.0,5.90201837922866,979597394.293453,36.9647582875289,
Syrian Arab Republic,SYR,2008,3176000000.0,6951000.0,16.0815703008704,5253000.0,4.72549520292044,52557913568.9549,15.7453252219709,10.94
Turks and Caicos Islands,TCA,2008,,757000.0,,,,862683600.0,,8.3
Chad,TCD,2008,,61000.0,,58000.0,,10393833765.3651,10.2969758221254,
East Asia & Pacific (IDA & IBRD countries),TEA,2008,,186639516.741198,,65407741.2878269,,5981644064815.51,10.3368260300685,4.38142049253216
Europe & Central Asia (IDA & IBRD countries),TEC,2008,91696030176.0437,236802923.236252,7.04271095420094,161440288.618398,4.8431158617513,3930826079175.56,10.4441283764885,7.33763368952589
Togo,TGO,2008,44000000.0,74000.0,3.85867476121365,,4.06414544357437,4578849657.99813,8.6948281436391,
Thailand,THA,2008,22510000000.0,14584000.0,10.8035322703093,3908000.0,3.28925638235646,291382982430.951,5.46848949649846,1.18
Tajikistan,TJK,2008,23700000.7629395,325000.0,4.1109257410619,,,5161299725.27673,20.4705219109964,
Turkmenistan,TKM,2008,,,,,,19271523178.8079,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,52108354074.231,142505000.0,5.32952079767272,138747910.143909,4.37461909045895,4465824074658.17,8.40009593987462,6.82351704559889
Timor-Leste,TLS,2008,14000000.0,36000.0,24.0782079953845,,6.3681489081701,648523600.0,9.06423621948942,
Middle East & North Africa (IDA & IBRD countries),TMN,2008,42582021032.5772,50073040.227089,10.5222303694453,,4.62504415009445,1246526034930.42,12.6628528269228,10.3486587252803
Tonga,TON,2008,18000000.0,65000.0,35.0016482147207,,9.53465773527968,344438839.641883,10.4469875128222,
South Asia (IDA & IBRD),TSA,2008,,8455114.31219172,4.26414475095406,15117362.6036261,3.46755777595479,1559693610850.8,10.9746442017878,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,24528071972.2071,35737670.056065,5.96842323697779,,7.6675202657875,1282823777661.01,10.378524478798,
Trinidad and Tobago,TTO,2008,557000000.0,482000.0,2.84805174701358,,1.03269178200079,27871587349.5413,12.0303445477177,4.63
Tunisia,TUN,2008,3909000000.0,7050000.0,15.5861309587375,3118000.0,2.09857859865341,44859439902.2191,4.34502807623045,12.444
Turkiye,TUR,2008,26446000000.0,31138000.0,14.8558010987653,4893000.0,2.12661594985544,770449132861.373,10.4441283764885,10.965
Tuvalu,TUV,2008,1900000.0,1700.00004768372,46.789377954922,,21.2669538486693,31874434.857882,,
Tanzania,TZA,2008,1293000000.0,770000.0,23.1821593897215,,8.60025099519064,27947821397.9272,10.2783937621135,0.343
Uganda,UGA,2008,536000000.0,844000.0,17.6332055329741,337000.0,5.94321198310881,14440404132.2047,12.0508555482886,
Ukraine,UKR,2008,6722000000.0,28827000.0,8.14985451018429,16100000.0,4.73422269948786,188110390659.515,25.226461707384,6.363
Upper middle income,UMC,2008,,417498838.987031,,276363701.227691,,12063430678769.3,9.73228317146871,5.5748094107991
Uruguay,URY,2008,1195000000.0,2255000.0,12.7504583598665,734000.0,4.50981722267495,31119602538.8322,7.87707374730888,8.026
United States,USA,2008,149094000000.0,175703000.0,8.06094775906366,136148000.0,4.65019422811499,14769862000000.0,3.839100296651,5.784
Uzbekistan,UZB,2008,,1069000.0,,1150000.0,,29549438883.8338,,4.89
St. Vincent and the Grenadines,VCT,2008,,250000.0,,,,732663259.259259,10.0662418245849,18.79
"Venezuela, RB",VEN,2008,1097000000.0,702000.0,1.11665309446254,1745000.0,4.25957823192589,315953388510.678,,6.245
British Virgin Islands,VGB,2008,446000000.0,346000.0,,166000.0,,,,
Virgin Islands (U.S.),VIR,2008,1157000000.0,2435000.0,,,,4244000000.0,,
Viet Nam,VNM,2008,3930000000.0,4236000.0,5.63917866008523,,1.55830456463368,99130304099.1274,23.1154483474477,
Vanuatu,VUT,2008,188000000.0,196600.006103516,68.2547090155713,19000.0,7.074617719857,590748429.401902,4.84171322160149,
World,WLD,2008,1153392933037.4,1750746690.46876,5.72272932600405,1453143997.14176,5.32329214014088,64152276357316.9,8.94995335353387,
Samoa,WSM,2008,111599998.474121,122000.0,61.954620984098,53000.0,6.69883010094921,641346191.664776,11.565906838454,
Kosovo,XKX,2008,,,,,,5181776768.71247,9.35041764658178,47.5
"Yemen, Rep.",YEM,2008,,,,,2.1059011459184,26910855807.288,18.9762574318076,14.97
South Africa,ZAF,2008,9178000000.0,9729000.0,8.924506913726,,6.40710784902048,316131258616.309,10.0745755249182,22.407
Zambia,ZMB,2008,,812000.0,,,3.04324773101599,17910858637.9048,12.4455793463192,7.93
Zimbabwe,ZWE,2008,294000000.0,1956000.0,,593000.0,,4415702800.0,,
Aruba,ABW,2009,1223000000.0,1420000.0,35.0418580826917,,8.39226411408479,2553793296.08939,-2.13542872046937,
Africa Eastern and Southern,AFE,2009,19179935926.341,25964418.0695383,9.58860326198026,,5.41894054751792,715485327512.248,8.95421802392949,
Afghanistan,AFG,2009,89000000.0,,4.21685542755338,,1.72112836697912,12416152732.0567,-6.81116108898993,
Africa Western and Central,AFW,2009,4254369558.35687,10569712.6444844,3.46705734381883,,9.47211452842378,509917730290.988,3.28244037589321,
Angola,AGO,2009,554000000.0,366000.0,1.33651307818098,,0.645479784351919,70307196181.6539,13.7302839288408,3.782
Albania,ALB,2009,2013000000.0,1856000.0,65.7578453770332,3404000.0,28.0659043814401,12044205549.6571,2.26692209450831,13.674
Andorra,AND,2009,,9112000.0,,,,3688976340.7549,,
Arab World,ARB,2009,62406375266.9131,113944262.080253,8.60358070151598,,8.68230163985314,1829849574764.63,2.92089711805367,9.55352317121447
United Arab Emirates,ARE,2009,7352000000.0,,,,,253547358747.447,1.5618131744907,
Argentina,ARG,2009,4455000000.0,4308000.0,6.71585037667957,5793000.0,11.6901654929959,332976484577.619,,8.645
Armenia,ARM,2009,570000000.0,575000.0,36.5548516183226,526000.0,12.635066549415,8647937081.2562,3.40676682683801,19.295
American Samoa,ASM,2009,,23500.0,,,,675000000.0,,
Antigua and Barbuda,ATG,2009,,944000.0,,,,1386444444.44444,-0.550159995508914,
Australia,AUS,2009,26909000000.0,5490000.0,13.4685129534238,6276000.0,10.8782446869871,928762122698.05,1.77111716621254,5.565
Austria,AUT,2009,,21355000.0,,10121000.0,,399290118782.429,0.506308827696515,5.371
Azerbaijan,AZE,2009,545000000.0,1830000.0,2.3946291762937,2363000.0,4.98624440260858,44292427184.9492,1.45704835970321,5.74
Burundi,BDI,2009,1700000.04768372,212000.0,1.43646583480978,,13.6627539858496,1781455139.85931,10.5554355299529,
Belgium,BEL,2009,12718000000.0,6815000.0,3.80601641373667,8775000.0,6.33223018450518,485014525992.461,-0.0531456741253769,7.908
Benin,BEN,2009,131399993.896484,,9.05382977214961,,3.92392759049392,9738626517.00319,0.896072355749111,
Burkina Faso,BFA,2009,99000000.0,269000.0,9.36385408315384,,5.69338901283406,9450696873.34326,2.60817666368315,
Bangladesh,BGD,2009,77000000.0,267000.0,0.451680313857429,2254000.0,2.8215096679514,102475158190.998,5.42347236174679,5.0
Bulgaria,BGR,2009,4273000000.0,7873000.0,18.3667072497138,4993000.0,7.19074962546938,52023801230.12,2.75320223914816,6.817
Bahrain,BHR,2009,1873000000.0,8861000.0,11.9262997459779,,5.2580637605116,22938218085.1064,2.79551283550412,4.0
"Bahamas, The",BHS,2009,2025000000.0,4645000.0,66.1432476563242,,10.3433787370145,9981960000.0,2.06273473452682,14.25
Bosnia and Herzegovina,BIH,2009,753000000.0,311000.0,16.9954313300686,,3.30440051764121,17613949091.2294,-0.381464282453057,24.068
Belarus,BLR,2009,563000000.0,4872000.0,2.31293187737764,6440000.0,2.51180749934867,50873167326.0414,12.9456563410402,6.1
Belize,BLZ,2009,,941000.0,,,5.49690095698887,1688500000.0,-1.10431044864355,
Bermuda,BMU,2009,,554000.0,,,19.8679615949954,6656000000.0,,4.48
Bolivia,BOL,2009,306000000.0,599000.0,5.63540062910224,518000.0,7.52551985243775,17339992193.7322,3.34645420142014,2.973
Brazil,BRA,2009,5635000000.0,4802000.0,3.15296666849409,4920000.0,7.31106198961992,1666996438681.46,4.88803479876799,9.419
Barbados,BRB,2009,1076000000.0,1154000.0,56.739552501502,,6.47731855733735,4466809600.0,3.64386189258334,10.02
Brunei Darussalam,BRN,2009,254000000.0,,3.14092381811783,,12.8342476130074,11912904529.0722,1.03571774271613,
Bhutan,BTN,2009,51000000.0,23000.0,8.88085783316006,,4.98411603201887,1331343797.77308,4.36112219119802,3.96
Botswana,BWA,2009,663599975.585938,,15.8831953744724,,4.27145098948211,10118459242.3183,8.02729703109582,16.169
Central African Republic,CAF,2009,7500000.0,52400.0015258789,,,,2067381665.25454,3.52126227238643,
Canada,CAN,2009,15580000000.0,24696000.0,3.97305432115166,47481000.0,7.32840564644527,1374625142157.29,0.299466803009299,8.46
Central Europe and the Baltics,CEB,2009,49075172440.7853,205767642.373582,8.11695444947137,102817000.0,4.22754851861204,1289527007159.99,2.75320223914816,8.47203357688161
Switzerland,CHE,2009,17023000000.0,8294000.0,5.3216473935624,16522000.0,4.79875412576312,554212916092.271,-0.480481936423275,4.109
Channel Islands,CHI,2009,,,,,,9100755659.57526,,
Chile,CHL,2009,2380000000.0,3657000.0,3.7362022539735,2359000.0,2.99297413281847,171777900623.177,0.353045178360957,11.313
China,CHN,2009,,126476000.0,,47656000.0,,5101691124285.21,-0.728165250932898,4.3
Cote d'Ivoire,CIV,2009,164000000.0,231000.0,1.32371042795774,,6.05637553102191,33886813250.2036,1.01950457731133,
Cameroon,CMR,2009,271000000.0,498000.0,5.08010078629331,,7.60575912731533,27932970317.129,3.04361847939999,
"Congo, Dem. Rep.",COD,2009,24000000.0,53000.0,0.478001951841303,,1.78832710128434,18648372553.0921,2.79999999999982,
"Congo, Rep.",COG,2009,85000000.0,,1.35575372842216,,7.94433143511293,9723299915.25312,4.41500374795223,19.86
Colombia,COL,2009,3080000000.0,2649000.0,7.82728510732362,2122000.0,7.07503841790778,232468663109.595,4.20251661216482,12.066
Comoros,COM,2009,32299999.2370605,11300.0001907349,41.4028489910021,,11.7827299379372,905341172.70583,4.36234829325718,
Cabo Verde,CPV,2009,349000000.0,287000.0,62.0475054667979,,13.5078664067858,1852334575.17521,0.991103480568085,13.517
Costa Rica,CRI,2009,2216000000.0,2309000.0,20.5634850406393,579000.0,4.68134843838751,30745714312.6417,7.84270167700654,7.824
Caribbean small states,CSS,2009,6939404861.99329,14132000.0,45.308413771024,,,28715218885.0954,0.0062635710706685,
Cuba,CUB,2009,2249000000.0,2430000.0,,206000.0,,57481481481.4815,,1.67
Curacao,CUW,2009,378000000.0,808000.0,,,,2869153184.35754,1.75331605427595,
Cayman Islands,CYM,2009,458000000.0,1792000.0,,,,4281714566.85827,,6.04
Cyprus,CYP,2009,2476000000.0,2370000.0,19.4768802092257,1172000.0,12.3696049404755,26048179949.1741,0.326276652249794,5.594
Czechia,CZE,2009,8164000000.0,23285000.0,6.71199717454913,8904000.0,3.80575346592117,206971882704.716,1.01937735329232,6.662
Germany,DEU,2009,47499000000.0,24220000.0,3.83603694184697,85547000.0,8.68099409890679,3479800820863.28,0.312739007368447,7.88
Djibouti,DJI,2009,16000000.0,58000.0,4.00593945029092,,3.02611261383981,1049110684.72493,1.67549587285964,
Dominica,DMA,2009,77000000.0,608000.0,37.8630212046533,,,489074074.074074,0.0062635710706685,
Denmark,DNK,2009,5617000000.0,26571000.0,3.6977316313082,7037000.0,6.53150610693787,322619152194.594,1.30470991024337,6.409
Dominican Republic,DOM,2009,4049000000.0,4489000.0,50.7259994237106,415000.0,4.4310393032339,48261078913.7266,1.44215131834353,5.467
Algeria,DZA,2009,361000000.0,1912000.0,0.750374408625828,1677000.0,1.17097157739247,150317292079.359,5.73706036145628,10.16
East Asia & Pacific (excluding high income),EAP,2009,,186368423.316377,,67897762.067524,,6493362123631.14,4.21903052064628,4.22861170708231
Early-demographic dividend,EAR,2009,137365239943.134,245231108.208586,8.17832181385028,212055993.409272,6.06846446910295,7173658125839.24,4.37376887067266,
East Asia & Pacific,EAS,2009,,276931048.15153,5.5414313435883,212759733.971932,5.25200066041664,14633924802510.1,1.6217301400345,4.28392566242706
Europe & Central Asia (excluding high income),ECA,2009,59010242913.0314,115245401.615921,11.9696684312086,102230776.295839,4.70364211763728,1164934295264.88,3.43674527945797,10.3008422049014
Europe & Central Asia,ECS,2009,426996396992.83,854438373.681739,6.29969200338104,539873168.034357,,20628513280004.2,1.53607650014279,9.08082822706278
Ecuador,ECU,2009,674000000.0,968000.0,4.27975909284884,814000.0,4.77297106427725,60094978000.0,5.15996829181047,4.608
"Egypt, Arab Rep.",EGY,2009,11757000000.0,12536000.0,26.3556090573448,4716000.0,5.46226837363327,189147005444.646,11.7634954386443,9.087
Euro area,EMU,2009,267956545294.143,483880961.149039,,260250412.028062,,13084338473244.4,0.437175412792701,9.63675584189225
Eritrea,ERI,2009,26000000.0,79000.0,,,,1856695551.21951,,
Spain,ESP,2009,,91899000.0,,13754000.0,,1496587590847.66,-0.28781308353524,17.857
Estonia,EST,2009,,3834000.0,,752000.0,,19633984440.1223,-0.0784083112809768,13.548
Ethiopia,ETH,2009,1119000000.0,427000.0,32.6246228894437,,1.53712664646205,32437389116.038,8.48364404530282,
European Union,EUU,2009,323170182563.634,695775047.737323,6.25400078777553,362275414.380898,6.67756926959153,14846338374807.8,0.839262246793887,9.19997985451374
Fragile and conflict affected situations,FCS,2009,20688220005.0939,31567087.2070328,6.56679152759094,,7.3439449575725,1342728605432.09,4.07548080120173,
Finland,FIN,2009,4072000000.0,3423000.0,4.4459858434403,6693000.0,6.071736932003,253480783439.453,-9.17360384430342e-07,8.25
Fiji,FJI,2009,688000000.0,605000.0,48.4596078784152,125000.0,6.31503052768253,2870624635.68032,3.13103559015965,8.72
France,FRA,2009,58906000000.0,192369000.0,8.85556814966122,30646000.0,6.45927823172673,2700075882518.98,0.0876204781574552,9.122
Faroe Islands,FRO,2009,,,,,,2296065170.05552,,3.94
"Micronesia, Fed. Sts.",FSM,2009,,47500.0,,,10.8303820542236,280284600.0,6.39360257735201,
Gabon,GAB,2009,26200000.7629395,,0.395945843236392,,11.261394841666,12113699068.2517,1.88570754577918,
United Kingdom,GBR,2009,,31072000.0,,63513000.0,,2412840006231.5,1.96173173560109,7.683
Georgia,GEO,2009,537000000.0,1500000.0,16.8707944262991,1980000.0,5.92596879012017,10766920065.8251,1.7275146113791,20.71
Ghana,GHA,2009,849000000.0,803000.0,11.157238209007,,8.62651032178339,26048720005.5233,19.2469482220857,
Gibraltar,GIB,2009,,,,,,,,
Guinea,GIN,2009,4900000.09536743,,0.436735721003194,,2.01322979580098,6716905339.73244,4.68438868976504,
"Gambia, The",GMB,2009,64000000.0,142000.0,22.9883815739172,,3.47173298357014,1450142508.57808,4.56150687670983,
Guinea-Bissau,GNB,2009,,16000.0,,,8.99024196046924,890167833.369849,-1.65139733620775,
Equatorial Guinea,GNQ,2009,,,,,,15027795173.2187,4.69106567747375,
Greece,GRC,2009,16038000000.0,,27.151351254113,3835000.0,4.89860504779309,326829054686.306,1.21007269197809,9.546
Grenada,GRD,2009,112000000.0,460000.0,33.1528585131802,,,771275555.555555,-0.308654779585642,
Greenland,GRL,2009,,,,,,2529963903.22685,,
Guatemala,GTM,2009,1086300048.82813,1311000.0,12.889307803375,651000.0,6.13341204485566,37126148264.6383,1.85910254733024,
Guam,GUM,2009,,1053000.0,,,,4828000000.0,,9.3
Guyana,GUY,2009,,141000.0,,,,3165663152.73351,2.95230096381001,
High income,HIC,2009,664610301367.815,1087553476.15626,5.96343039529694,783266709.249049,6.42645922732816,45032420848215.6,1.58845890753654,8.11505802981924
"Hong Kong SAR, China",HKG,2009,20291000000.0,29591000.0,5.32152177760431,81958000.0,4.26587573785226,214047795659.045,0.579441418472608,5.26
Honduras,HND,2009,616099975.585938,1589000.0,14.5086412375374,,5.30132751070569,14587496229.1811,5.49634273772208,3.292
Heavily indebted poor countries (HIPC),HPC,2009,9528506501.86277,15905711.5819416,8.9653473363238,,6.1136466591495,470141481308.369,4.36234829325718,
Croatia,HRV,2009,9300000000.0,47573000.0,45.1296760919163,4823000.0,4.33864033103325,62321642125.1721,2.37852845904674,9.202
Haiti,HTI,2009,416000000.0,826000.0,40.2318536721147,,15.2270597456888,11597002834.7786,0.393886040173341,
Hungary,HUN,2009,7013000000.0,40624000.0,7.14854738247669,16640000.0,3.4745438103762,131069255620.567,4.21171171171171,10.03
IBRD only,IBD,2009,,588744192.858301,,375531747.189066,,16539477116784.4,3.73014786563162,6.00842758519429
IDA & IBRD total,IBT,2009,,659261625.319416,,488378973.42258,5.56333929890232,17918122362578.6,3.99895451849944,
IDA total,IDA,2009,22630711945.9473,50223430.1268954,8.28329214792538,,6.47379442172041,1378645245794.2,4.3290939603758,
IDA blend,IDB,2009,5461868136.33927,,4.61590353919612,,7.97383481039031,635294973482.798,2.01736097998404,
Indonesia,IDN,2009,6053000000.0,6324000.0,4.82995589817025,5053000.0,6.63395025532849,539580085612.401,4.38641555014731,6.106
IDA only,IDX,2009,17731747301.4044,28669900.9998018,11.2889937184038,,5.60624095949463,743350272311.401,4.44626244229259,
Isle of Man,IMN,2009,,,,,,5486921247.07323,,
India,IND,2009,,5168000.0,,11067000.0,,1341888016994.9,10.8823529411764,
Not classified,INX,2009,,,,,,,,
Ireland,IRL,2009,8465000000.0,7189000.0,4.18346498086298,7047000.0,4.76317505788526,236443117248.477,-4.44754686876746,12.609
"Iran, Islamic Rep.",IRN,2009,2259000000.0,2116000.0,,,,414059094949.597,13.5515548281506,12.113
Iraq,IRQ,2009,1432000000.0,1262000.0,3.44043034209698,,2.78462594559831,111657580326.315,6.8736154721255,
Iceland,ISL,2009,,563000.0,,259000.0,,13154414219.207,12.0031298461743,7.22
Israel,ISR,2009,4937000000.0,2740000.0,7.13432089559788,4007000.0,7.04885009758741,212453641380.363,3.35617818988106,9.534
Italy,ITA,2009,,71692000.0,,54839000.0,,2209484319012.65,0.774768131387381,7.749
Jamaica,JAM,2009,2070000000.0,2753000.0,51.2594333487304,,4.0747015672457,12120458114.8318,9.59224598930482,7.314
Jordan,JOR,2009,3472000000.0,7085000.0,31.3892072223495,2054000.0,7.30311093767985,24537876056.338,-0.739069743144777,12.9
Japan,JPN,2009,12537000000.0,6790000.0,1.87382470303388,15446000.0,5.38659020331249,5289493117993.89,-1.35283672951719,5.068
Kazakhstan,KAZ,2009,1185000000.0,3774000.0,2.27825242181284,5423000.0,3.38194713602162,115308686941.38,7.31607858288579,6.55
Kenya,KEN,2009,1124000000.0,1490000.0,15.219802454178,,,42347217912.9176,9.23412592394652,9.6
Kyrgyz Republic,KGZ,2009,300000000.0,2451000.0,12.8644147769196,2354000.0,7.66856320147591,4690061380.60253,6.83656248105368,8.41
Cambodia,KHM,2009,1463000000.0,2162000.0,29.4632349925052,340000.0,2.79843988019707,12502901169.7377,-1.24171754189637,0.579
Kiribati,KIR,2009,,,,,,140177363.671764,9.81643884508657,
St. Kitts and Nevis,KNA,2009,83000000.0,548000.0,21.6624374682526,,,774274074.074074,2.05793709041836,
"Korea, Rep.",KOR,2009,13262000000.0,7818000.0,3.03845099942173,9494000.0,4.1118328013888,943941876218.743,2.7564965449393,3.363
Kuwait,KWT,2009,660000000.0,5088000.0,1.00168246770911,,21.0682977653004,105968691905.415,4.60959548447787,1.64
Latin America & Caribbean (excluding high income),LAC,2009,44191553377.8852,130549000.0,6.40354733886857,123534765.639775,5.602306906129,3643251864341.3,2.59194673430567,7.70882821518409
Lao PDR,LAO,2009,271000000.0,2008000.0,18.6904548416207,,5.69921316473426,5836137329.63305,0.141187674980385,
Lebanon,LBN,2009,7157000000.0,1844000.0,33.9241730844647,,16.7407935885124,35399582928.6899,1.19509671165543,6.355
Liberia,LBR,2009,123000000.0,,27.0881662552645,,2.9926665164425,1768000000.0,7.42764305914919,
Libya,LBY,2009,159000000.0,,0.424679487179487,,6.21836319970441,60808562033.4191,2.45990025609948,
St. Lucia,LCA,2009,296000000.0,982000.0,43.4295504945244,,,1401507888.88889,-0.156936087168669,15.37
Latin America & Caribbean,LCN,2009,60683397614.2429,158419130.150407,6.54939003054886,129886598.006501,5.36847591979084,4357527531809.5,2.50049988756384,7.76766719689741
Least developed countries: UN classification,LDC,2009,11039707644.9778,18594287.0318623,7.12619601191033,,3.99522223706252,611892471436.256,4.62294778323743,
Low income,LIC,2009,8057968288.33106,10644113.0135128,14.0655176628388,,4.71276641039442,340323801916.344,5.00627361534043,
Liechtenstein,LIE,2009,,66500.0,,,,4504375348.07038,,
Sri Lanka,LKA,2009,754000000.0,538000.0,8.39933607370028,963000.0,6.27754432714974,42066224093.0065,3.46496322106074,5.85
Lower middle income,LMC,2009,71034688091.6432,117207259.05852,,,,3143238517619.53,4.36234829325718,
Low & middle income,LMY,2009,,548333631.290807,,426014867.503661,,15449565116182.9,4.21903052064628,
Lesotho,LSO,2009,,344000.0,,,12.0642557427219,1740894964.80511,-16.8596910540644,
Late-demographic dividend,LTE,2009,,353528962.134289,,207135764.338009,,11279802020100.8,3.04166827698483,5.34006441075039
Lithuania,LTU,2009,,4001000.0,,3639000.0,,37494380038.9213,4.45304456518535,13.785
Luxembourg,LUX,2009,4546000000.0,847000.0,6.08826334310202,1362000.0,6.50777188854344,54467289897.5582,0.368041997888887,5.194
Latvia,LVA,2009,,4727000.0,,3268000.0,,25691530442.035,3.53410672858944,17.515
"Macao SAR, China",MAC,2009,15182000000.0,21753000.0,89.5767829777365,671000.0,9.43765305589532,21587786905.8499,1.16906695453765,3.58
St. Martin (French part),MAF,2009,,,,,,,,
Morocco,MAR,2009,7980000000.0,8661000.0,33.2516448934438,2293000.0,4.90469457160769,101154952240.881,0.971862998667636,8.96
Monaco,MCO,2009,,265000.0,,,,5474379252.34114,,
Moldova,MDA,2009,240000000.0,60000.0,14.0443685008222,93300.0030517578,8.28062414867362,5439434271.78807,-0.0627185967108792,2.987
Madagascar,MDG,2009,328000000.0,,16.6799539098928,,5.75530303794705,9616879409.43789,8.95421802392949,
Maldives,MDV,2009,,656000.0,,,14.3240151574992,2345294875.0,4.53017659132801,11.697
Middle East & North Africa,MEA,2009,69352612761.7183,113027486.470118,8.52089679901167,,8.51600187788464,2404907477076.36,2.92089711805367,9.82887707843671
Mexico,MEX,2009,12542000000.0,88044000.0,5.00043366884951,98228000.0,3.28905558412296,943437415024.633,5.29735584228856,5.356
Marshall Islands,MHL,2009,3099999.90463257,5400.00009536743,10.0212719670095,,15.5443433827309,151200000.0,,
Middle income,MIC,2009,,531427960.483845,,396188851.602238,,15113697504775.4,3.9447591085764,5.589982615959
North Macedonia,MKD,2009,232000000.0,259000.0,7.74454376112788,,2.92273264496354,9401736825.42688,-0.739633963061153,32.351
Mali,MLI,2009,196000000.0,160000.0,9.17353466042813,,6.76533386492891,10231962390.2119,2.46375188572299,
Malta,MLT,2009,,1608000.0,,292000.0,,8734741331.60386,2.08432746082343,6.896
Myanmar,MMR,2009,75000000.0,763000.0,1.199493248419,,,36906181380.8127,1.47234311385647,
Middle East & North Africa (excluding high income),MNA,2009,43345094468.8694,53336591.5994165,15.0327576770214,,5.35917731581668,1218914511082.54,2.92089711805367,10.5613319734283
Montenegro,MNE,2009,792000000.0,1044000.0,55.1053143560369,,2.79848605161446,4159330369.5471,3.46672373207793,19.09
Mongolia,MNG,2009,253000000.0,465000.0,11.0073453631404,,9.19987209008338,4583850367.88972,7.61950593519404,5.86
Northern Mariana Islands,MNP,2009,,354000.0,,,,795000000.0,,
Mozambique,MOZ,2009,217000000.0,1711000.0,7.86558535327128,,5.53031221312163,12263894790.0125,3.78861330914628,
Mauritania,MRT,2009,,,,,,4714595547.75102,2.22092032381779,
Mauritius,MUS,2009,1390000000.0,890000.0,33.2735066587661,196000.0,7.51293387842483,9128843109.15588,2.51609128145122,7.257
Malawi,MWI,2009,46000000.0,755000.0,3.41385173865153,,4.06703539018279,9009887946.82039,8.42204427696655,
Malaysia,MYS,2009,17231000000.0,23646000.0,9.24660371485374,,4.96966371436906,202257453036.641,0.583308405623702,3.66
North America,NAC,2009,175314450895.654,185758000.0,7.69251451765809,177467474.653036,6.06793753375543,15859348142157.3,-0.028039731645224,9.16951674909473
Namibia,NAM,2009,507000000.0,1100000.0,13.9402154066992,,0.798355510012012,8938847189.07592,9.45172651521705,
New Caledonia,NCL,2009,236000000.0,99000.0,16.2221918638991,119000.0,9.7412765619784,8704438102.20142,,13.97
Niger,NER,2009,69000000.0,66000.0,6.26594157571432,,3.30831155776992,7352131309.73341,0.582906590801132,
Nigeria,NGA,2009,791000000.0,6053000.0,1.35461160957935,,12.6023776252923,295008835380.997,12.5378277304689,
Nicaragua,NIC,2009,,1010000.0,,858000.0,5.82201905801551,8298687305.66354,3.68700160498797,8.16
